num,year,month,day,hour,min,sec,T,type
17325,2018,9,28,7,57,27.81,23.28,S
17326,2018,9,28,10,1,24.73,22.78,S
17327,2018,9,28,11,29,25.35,10.76,S
17328,2018,9,28,22,21,54.41,77.72,S
17329,2018,9,29,6,31,28.04,82.1,S
17330,2018,9,30,4,18,29.94,21.49,S
17331,2018,9,30,6,37,6.28,20.34,S
17332,2018,9,30,9,55,18.96,22.36,R
17333,2018,9,30,10,54,29.28,19.75,R
17334,2018,9,30,16,0,51.08,60.39,R
17335,2018,9,30,17,48,23.51,4.5,Q
17336,2018,10,1,0,15,47.32,16.35,R
17337,2018,10,1,5,6,51.22,76.96,S
17338,2018,10,1,5,10,17.21,16.38,S
17339,2018,10,1,5,14,57.09,49.69,S
17340,2018,10,1,5,22,3.39,83.71,S
17341,2018,10,1,8,13,43.99,6.74,S
17342,2018,10,1,9,23,8.25,115.92,S
17343,2018,10,1,10,12,16.79,13.82,S
17344,2018,10,1,11,58,18,12.91,S
17345,2018,10,1,12,9,48.73,35.97,R
17346,2018,10,1,18,10,40.22,49.44,R
17347,2018,10,1,23,51,1.86,78.45,R
17348,2018,10,2,5,58,43.93,3.2,N
17349,2018,10,2,6,58,39.81,5.38,N
17350,2018,10,2,7,24,54.15,25.63,S
17351,2018,10,2,9,28,50.9,16.62,S
17352,2018,10,2,12,16,26.59,9.04,S
17353,2018,10,2,14,1,43.58,4.32,S
17354,2018,10,2,23,43,55.43,18.28,S
17355,2018,10,3,9,20,46.04,15.57,S
17356,2018,10,3,11,36,23.16,48.51,S
17357,2018,10,3,14,4,17.48,11.97,S
17358,2018,10,3,22,29,38.61,22.66,S
17359,2018,10,4,7,58,55.08,21.04,S
17360,2018,10,4,8,13,35.08,20.49,S
17361,2018,10,4,9,12,26,13.92,S
17362,2018,10,5,4,52,19.86,46.29,S
17363,2018,10,5,4,55,39.86,38.22,S
17364,2018,10,5,7,57,7.76,11.55,S
17365,2018,10,5,9,44,36.99,42.04,S
17366,2018,10,5,14,11,30.68,16.84,S
17367,2018,10,5,16,46,36.04,4.12,Q
17368,2018,10,5,23,22,57.57,22.19,S
17369,2018,10,6,2,4,31.28,91.32,S
17370,2018,10,6,5,53,1.58,16.63,S
17371,2018,10,6,17,29,4.22,18.1,S
17372,2018,10,6,23,39,49.1,46.02,S
17373,2018,10,7,6,24,42.67,23.03,R
17374,2018,10,7,20,25,13.86,14.16,S
17375,2018,10,8,2,30,9.01,23.2,S
17376,2018,10,8,11,5,1.86,4.87,Q
17377,2018,10,8,11,41,30.72,17.56,S
17378,2018,10,8,14,3,59.21,20.71,S
17379,2018,10,8,17,19,10.69,24.03,S
17380,2018,10,8,21,46,2.96,56.08,S
17381,2018,10,9,12,1,37.86,18.77,S
17382,2018,10,9,17,49,59.05,35.11,R
17383,2018,10,9,18,24,38.16,5.08,S
17384,2018,10,10,9,22,7.43,8.94,S
17385,2018,10,10,14,6,22.98,24.76,S
17386,2018,10,10,15,44,17.76,42.21,S
17387,2018,10,10,16,30,5.7,27.75,S
17388,2018,10,11,4,39,46.71,29.24,R
17389,2018,10,11,5,48,30.93,11.4,S
17390,2018,10,11,8,11,24.24,21.19,S
17391,2018,10,11,8,58,37.47,32.63,S
17392,2018,10,11,10,39,1.44,4.94,Q
17393,2018,10,12,5,41,49.07,21.73,S
17394,2018,10,12,7,57,29.07,26.75,S
17395,2018,10,12,8,29,9.67,11.67,S
17396,2018,10,12,8,56,49.23,19.36,S
17397,2018,10,12,22,30,42.64,10.59,R
17398,2018,10,13,2,16,33.48,28,S
17399,2018,10,13,13,47,48.04,33.79,S
17400,2018,10,13,18,34,43.08,62.15,S
17401,2018,10,13,19,14,0.42,33.04,S
17402,2018,10,13,19,54,56.77,38.81,S
17403,2018,10,13,20,33,44.78,21.92,S
17404,2018,10,13,21,50,5.2,20.97,S
17405,2018,10,14,1,33,50.62,28.85,S
17406,2018,10,14,4,26,1.47,37.73,S
17407,2018,10,14,6,37,21.76,49.38,S
17408,2018,10,16,7,15,22.72,9.5,S
17409,2018,10,16,8,36,32.52,16.81,S
17410,2018,10,16,8,37,25.55,20.83,S
17411,2018,10,16,11,26,19.57,14.05,S
17412,2018,10,16,14,4,0.92,17.28,S
17413,2018,10,16,22,55,41.6,22.53,S
17414,2018,10,17,2,32,11.24,25.22,S
17415,2018,10,18,7,7,22.05,9.76,R
17416,2018,10,18,7,59,10.87,22.81,S
17417,2018,10,18,9,42,11.14,13.35,S
17418,2018,10,18,10,20,26.02,6.33,S
17419,2018,10,18,14,11,28.85,30.05,S
17420,2018,10,19,7,57,29.32,65.57,S
17421,2018,10,19,9,16,47.17,19.49,S
17422,2018,10,19,14,12,41.65,2.72,S
17423,2018,10,21,10,8,0.18,34.28,S
17424,2018,10,21,22,28,58.9,20.08,R
17425,2018,10,22,8,20,16.89,16.92,S
17426,2018,10,22,14,7,47.23,19.21,S
17427,2018,10,24,1,54,7.09,66.61,S
17428,2018,10,24,8,8,24.64,18.23,S
17429,2018,10,24,10,3,10.1,10.08,S
17430,2018,10,25,15,35,36.69,22.85,S
17431,2018,10,25,22,58,10.75,632.12,S
17432,2018,10,26,5,15,31.56,36.84,S
17433,2018,10,26,8,56,39.36,21.9,S
17434,2018,10,26,9,58,40.28,10.3,S
17435,2018,10,26,12,42,11.98,8.93,S
17436,2018,10,26,12,57,58.38,10.02,S
17437,2018,10,27,0,24,40.16,23.89,S
17438,2018,10,27,2,45,27.79,38.68,S
17439,2018,10,27,7,23,40.72,21.73,R
17440,2018,10,27,10,31,59.15,32.84,R
17441,2018,10,27,13,22,31.98,48.03,R
17442,2018,10,27,14,3,59.26,16.87,R
17443,2018,10,27,14,47,23.51,3.88,Q
17444,2018,10,27,15,11,31.93,0.77,N
17445,2018,10,27,15,26,29.21,97.37,R
17446,2018,10,27,15,36,10.78,42.17,R
17447,2018,10,27,15,40,32.13,22.2,R
17448,2018,10,27,15,41,38.97,7.85,R
17449,2018,10,27,15,44,41.8,35.87,R
17450,2018,10,27,15,52,5.76,20.54,R
17451,2018,10,27,15,52,52.61,59.66,R
17452,2018,10,27,15,58,18.67,4.94,R
17453,2018,10,27,16,9,17.82,53.12,R
17454,2018,10,27,16,19,11.24,44.57,R
17455,2018,10,27,17,21,5.76,39.09,R
17456,2018,10,27,17,40,30.17,50.58,R
17457,2018,10,27,19,29,3.86,10.73,R
17458,2018,10,27,19,36,31.93,4.44,Q
17459,2018,10,27,20,14,7.56,4.34,Q
17460,2018,10,27,20,48,24.43,36.22,R
17461,2018,10,28,0,48,55.11,14.27,R
17462,2018,10,28,2,0,10.3,49.72,S
17463,2018,10,28,4,24,47.64,35.54,R
17464,2018,10,28,4,54,5.8,18.52,R
17465,2018,10,28,5,5,26.3,60.57,R
17466,2018,10,28,5,13,55.46,4.29,R
17467,2018,10,28,5,50,18.47,3.49,Q
17468,2018,10,28,6,47,2.03,5.4,R
17469,2018,10,28,6,51,22.07,87.42,R
17470,2018,10,28,7,36,43.68,45.12,R
17471,2018,10,28,9,24,20.43,39.9,R
17472,2018,10,28,12,44,59.75,56.32,R
17473,2018,10,28,14,29,24.51,44.84,R
17474,2018,10,28,15,28,44.66,44.88,R
17475,2018,10,28,20,34,50.58,52.21,R
17476,2018,10,28,21,38,35.54,69.88,R
17477,2018,10,28,22,3,53.93,67.44,R
17478,2018,10,28,22,12,19.44,29.01,R
17479,2018,10,28,22,16,32.98,52.94,R
17480,2018,10,28,22,18,45.19,12.11,R
17481,2018,10,28,22,20,7.25,10.21,N
17482,2018,10,28,22,31,3.45,3.43,R
17483,2018,10,28,22,35,33.66,23.24,R
17484,2018,10,28,22,40,6.66,22.44,R
17485,2018,10,28,22,58,35.79,65.94,R
17486,2018,10,28,23,8,29.66,35.06,R
17487,2018,10,28,23,26,11.76,86.21,R
17488,2018,10,29,1,34,10.8,30.33,R
17489,2018,10,29,1,49,39.4,65.1,R
17490,2018,10,29,2,26,52.41,37.6,R
17491,2018,10,29,3,30,50.29,14.47,R
17492,2018,10,29,5,15,44.67,69.2,R
17493,2018,10,29,7,33,34.98,37.99,R
17494,2018,10,29,7,43,37.21,52.82,R
17495,2018,10,29,9,40,35.49,20.78,S
17496,2018,10,29,11,16,3.19,36.28,R
17497,2018,10,29,11,31,4.76,1.15,R
17498,2018,10,29,11,46,10.11,17.57,R
17499,2018,10,29,13,6,2.09,15.06,R
17500,2018,10,29,13,32,45.77,54.35,R
17501,2018,10,29,13,50,16.6,7.94,R
17502,2018,10,29,13,57,48.12,63.62,R
17503,2018,10,29,13,59,6.36,23.72,R
17504,2018,10,29,14,6,24.04,44.25,R
17505,2018,10,29,17,3,25.95,6.54,Q
17506,2018,10,29,18,6,36.55,26.7,R
17507,2018,10,29,18,7,42.4,91.97,R
17508,2018,10,29,18,22,30.64,20.86,R
17509,2018,10,29,18,44,23.89,22.09,R
17510,2018,10,29,18,48,5.55,1.51,Q
17511,2018,10,29,20,45,25.64,113.5,R
17512,2018,10,29,20,49,23.16,8.77,R
17513,2018,10,29,21,2,49.21,26.06,R
17514,2018,10,29,21,19,49.19,31.08,R
17515,2018,10,29,21,35,57.63,92.43,R
17516,2018,10,29,23,45,35.92,26.38,R
17517,2018,10,30,1,25,45.53,39.44,R
17518,2018,10,30,1,38,55.73,54.07,R
17519,2018,10,30,3,54,47.54,7.39,R
17520,2018,10,30,3,55,35.96,62.97,R
17521,2018,10,30,4,58,28.13,63.25,R
17522,2018,10,30,6,23,6.93,64.61,R
17523,2018,10,30,7,41,22.2,4.13,Q
17524,2018,10,30,8,13,19.12,30.13,R
17525,2018,10,30,8,49,10.62,57.21,R
17526,2018,10,30,9,6,10.4,33.97,R
17527,2018,10,30,9,51,57.88,10.9,S
17528,2018,10,30,10,39,47.87,10.56,R
17529,2018,10,30,11,37,3.97,35.23,R
17530,2018,10,31,3,30,38.93,47.06,R
17531,2018,10,31,8,59,57.05,22.67,S
17532,2018,11,1,3,8,55.51,17.56,R
17533,2018,11,1,3,40,32.53,38.11,R
17534,2018,11,1,4,31,23.41,23.56,S
17535,2018,11,1,13,59,7.99,7.45,R
17536,2018,11,1,14,3,38.76,30.27,R
17537,2018,11,1,14,17,31.74,2.27,Q
17538,2018,11,1,14,48,26.33,55.73,R
17539,2018,11,1,16,36,59.17,4.82,Q
17540,2018,11,1,19,39,51.15,68.79,R
17541,2018,11,1,19,52,57.85,23,R
17542,2018,11,2,2,16,55.8,78.81,R
17543,2018,11,2,8,30,38.74,2.03,Q
17544,2018,11,2,10,53,54.81,17.04,S
17545,2018,11,2,11,57,43.98,38.15,R
17546,2018,11,2,21,8,44.17,2.33,Q
17547,2018,11,2,21,52,51.97,0.93,Q
17548,2018,11,2,23,24,21.56,64.1,R
17549,2018,11,3,0,20,30.94,75.12,S
17550,2018,11,3,3,13,0.88,102.72,R
17551,2018,11,3,10,12,13.59,5.34,Q
17552,2018,11,3,10,19,27.63,19.72,S
17553,2018,11,3,12,2,0.51,16.73,S
17554,2018,11,3,15,22,25.98,59.9,R
17555,2018,11,3,19,59,36.16,71.67,R
17556,2018,11,3,22,21,37.16,96.64,R
17557,2018,11,4,0,33,52.1,93.21,R
17558,2018,11,4,0,35,44.97,40.45,R
17559,2018,11,4,0,59,0.63,194.37,R
17560,2018,11,4,1,17,1.18,57.65,R
17561,2018,11,4,1,18,39.24,5.74,Q
17562,2018,11,4,2,6,49.71,13.55,R
17563,2018,11,4,18,28,31.35,9.21,Q
17564,2018,11,5,19,55,33.47,16.26,R
17565,2018,11,6,2,44,17.58,13.18,S
17566,2018,11,6,8,8,47.54,4.6,S
17567,2018,11,6,10,6,31.56,20.83,S
17568,2018,11,6,13,25,45.94,23.43,S
17569,2018,11,7,1,5,57.63,6.96,S
17570,2018,11,7,9,21,41.47,14.64,R
17571,2018,11,7,19,53,44.17,14.29,S
17572,2018,11,7,21,10,48.83,4.01,S
17573,2018,11,7,23,36,21.45,44.06,R
17574,2018,11,8,0,1,38.36,69.98,R
17575,2018,11,8,1,4,4.23,3.31,Q
17576,2018,11,8,4,15,23.81,50.67,R
17577,2018,11,8,6,31,39.81,15.27,S
17578,2018,11,8,8,8,5.56,224.87,R
17579,2018,11,8,8,15,43.49,155.14,R
17580,2018,11,8,8,18,36.32,31.54,R
17581,2018,11,8,8,21,33.06,38.82,R
17582,2018,11,8,8,35,33.32,28.84,R
17583,2018,11,8,8,45,20.24,41.98,S
17584,2018,11,8,9,8,8.41,26.94,R
17585,2018,11,8,9,19,2.15,3.83,Q
17586,2018,11,8,9,27,46.36,58.94,R
17587,2018,11,8,9,29,38.63,49.65,R
17588,2018,11,8,9,34,0.68,87.65,R
17589,2018,11,8,9,41,31.66,10.7,S
17590,2018,11,8,9,42,30.05,3.51,Q
17591,2018,11,8,13,26,49.27,39.38,R
17592,2018,11,8,13,44,5.46,52.57,R
17593,2018,11,8,14,32,47.8,45.82,R
17594,2018,11,8,17,17,35.93,7.8,S
17595,2018,11,8,18,6,45.69,56.96,R
17596,2018,11,9,3,53,34.84,28.12,R
17597,2018,11,9,9,40,2.91,24.6,S
17598,2018,11,9,9,56,37.69,1.83,Q
17599,2018,11,9,10,46,33.47,24.15,S
17600,2018,11,10,16,14,14.05,2.26,Q
17601,2018,11,11,1,32,41.35,15.89,S
17602,2018,11,12,11,16,7.51,45.44,S
17603,2018,11,13,4,7,12.09,37.6,S
17604,2018,11,13,4,41,5.77,20.47,S
17605,2018,11,13,5,32,57.95,21.77,S
17606,2018,11,13,5,36,35.92,25.69,S
17607,2018,11,13,8,34,54.27,9.8,S
17608,2018,11,13,9,1,7.47,6.5,S
17609,2018,11,13,13,3,15.88,23.53,S
17610,2018,11,13,15,10,47.52,18.69,S
17611,2018,11,13,17,2,23.54,18.8,S
17612,2018,11,14,8,17,31.19,27.31,S
17613,2018,11,14,10,33,56.2,18.65,S
17614,2018,11,14,23,30,1.51,50.93,R
17615,2018,11,15,10,32,0.88,14.83,S
17616,2018,11,15,13,23,6.25,22.19,N
17617,2018,11,16,8,32,27.83,5.92,S
17618,2018,11,16,8,59,39.92,3.84,S
17619,2018,11,16,9,0,58.75,19.31,S
17620,2018,11,16,12,3,53.48,6.76,S
17621,2018,11,17,1,52,17.03,47.11,S
17622,2018,11,17,16,28,54.63,2.89,Q
17623,2018,11,18,12,49,58.23,108.41,S
17624,2018,11,19,7,24,19.66,6.89,S
17625,2018,11,19,7,29,24.02,14.32,S
17626,2018,11,19,7,57,9.21,17.75,S
17627,2018,11,19,8,59,28.9,20.63,S
17628,2018,11,19,9,53,17.86,11,S
17629,2018,11,19,10,43,32.87,18.97,S
17630,2018,11,19,15,10,34.55,17.6,S
17631,2018,11,20,1,11,41.61,10.97,S
17632,2018,11,20,9,7,2.49,9.05,S
17633,2018,11,21,9,58,34.1,20.77,R
17634,2018,11,21,17,9,16.78,130.01,S
17635,2018,11,22,0,34,57.15,20.45,R
17636,2018,11,22,9,46,8.95,12.73,S
17637,2018,11,22,10,5,2.55,5.77,S
17638,2018,11,22,11,15,38.5,1.38,Q
17639,2018,11,22,15,24,19.9,5.7,S
17640,2018,11,23,0,52,38.2,56.14,S
17641,2018,11,23,7,48,37.31,19.84,R
17642,2018,11,23,8,59,56.2,16.61,S
17643,2018,11,23,10,59,45.61,19.05,S
17644,2018,11,23,17,34,32.79,44.62,R
17645,2018,11,23,17,56,19.93,73.24,R
17646,2018,11,23,19,51,10.87,9.77,R
17647,2018,11,23,19,53,51.26,7.22,R
17648,2018,11,23,19,56,26.7,8.19,R
17649,2018,11,23,20,15,9.33,6.78,R
17650,2018,11,23,20,27,20.15,24.73,R
17651,2018,11,23,20,38,54.55,25.73,R
17652,2018,11,23,20,47,27.73,13.56,R
17653,2018,11,23,20,49,2.09,70.58,R
17654,2018,11,23,20,59,48.69,32.31,R
17655,2018,11,23,21,12,25.07,28.17,R
17656,2018,11,23,21,18,7.5,21.43,R
17657,2018,11,23,21,18,42.93,14.43,R
17658,2018,11,23,21,20,59.44,18.96,R
17659,2018,11,23,21,39,57.08,62.8,R
17660,2018,11,23,22,14,51.37,1.38,Q
17661,2018,11,23,22,17,50.04,63.24,R
17662,2018,11,23,22,39,47.55,12.31,R
17663,2018,11,23,22,58,25.63,63.6,R
17664,2018,11,23,23,0,57.97,33.68,R
17665,2018,11,23,23,40,50.26,2.56,R
17666,2018,11,23,23,48,26.16,21.58,R
17667,2018,11,23,23,49,7.2,24.28,R
17668,2018,11,24,0,5,21.44,22.16,R
17669,2018,11,24,0,19,27.13,37.11,R
17670,2018,11,24,0,20,29.29,23.81,R
17671,2018,11,24,0,22,8.45,32.11,R
17672,2018,11,24,0,41,7.34,26.47,R
17673,2018,11,24,1,10,4.23,34.09,R
17674,2018,11,24,1,21,37.54,48.03,R
17675,2018,11,24,2,46,47.43,98.04,R
17676,2018,11,24,2,48,43.35,10.23,R
17677,2018,11,24,3,3,48.19,21.75,R
17678,2018,11,24,3,9,8.77,73.03,R
17679,2018,11,24,3,20,21.26,44.05,R
17680,2018,11,24,8,57,33.61,61.57,R
17681,2018,11,24,9,46,33.08,69,R
17682,2018,11,24,12,57,21.36,24.89,R
17683,2018,11,24,14,12,2.22,71.47,R
17684,2018,11,25,0,20,46.93,67.7,R
17685,2018,11,25,4,16,58.68,45.05,R
17686,2018,11,25,4,20,40.1,49.44,R
17687,2018,11,25,21,18,8.85,16.09,R
17688,2018,11,26,5,4,21.27,25.95,S
17689,2018,11,26,9,30,33.52,11.24,S
17690,2018,11,26,9,40,1.62,96.92,R
17691,2018,11,26,9,42,48.45,13.25,S
17692,2018,11,26,9,45,22.09,23.24,S
17693,2018,11,26,9,48,54.31,15.58,S
17694,2018,11,26,9,59,16.49,52.54,R
17695,2018,11,26,10,24,42.83,70.84,R
17696,2018,11,26,10,50,1.13,8.64,S
17697,2018,11,26,12,16,22.6,10.89,R
17698,2018,11,26,12,34,55.72,15.66,S
17699,2018,11,26,12,42,1.17,25.2,R
17700,2018,11,26,16,32,36.62,22.43,S
17701,2018,11,26,17,33,16.19,55.27,R
17702,2018,11,26,17,35,17.83,42.68,R
17703,2018,11,26,18,4,8.56,39.16,R
17704,2018,11,26,18,6,48.25,32.89,R
17705,2018,11,26,18,30,55.4,19,R
